city,country,latitude,longitude,population
"Mangghystaū","Kazakhstan",43.6905,51.1417,147443
"Mangochi","Malawi",-14.4781,35.2645,51429
"Manhattan","United States",39.1886,-96.6046,57046
"Manhattan","United States",40.7834,-73.9662,1628706
"Manhiça","Mozambique",-25.4000,32.8000,60031
"Manhuaçu","Brazil",-20.2581,-42.0336,79574
"Manicoré","Brazil",-5.8089,-61.3000,53053
"Manila","Philippines",14.6000,120.9833,23088000
"Manisa","Turkey",38.6131,27.4258,243971
"Manizales","Colombia",5.0661,-75.4847,434403
"Mankato","United States",44.1712,-93.9773,62889
"Mannheim","Germany",49.4878,8.4661,309370
"Manokwari","Indonesia",-0.8711,134.0693,74504
"Manolo Fortich","Philippines",8.3697,124.8644,100210
"Manouba","Tunisia",36.8000,10.1000,58792
"Manpo","Korea, North",41.1570,126.2900,116760
"Manresa","Spain",41.7264,1.8292,78245
"Mansa","Zambia",-11.1822,28.8833,129185
"Mansalay","Philippines",12.5204,121.4385,54533
"Mansehra","Pakistan",34.3333,73.2000,69085
"Mansfield","United Kingdom",53.1500,-1.2000,106556
"Mansfield","United States",32.5690,-97.1211,72419
"Mansfield","United States",40.7656,-82.5275,73326
"Manta","Ecuador",-0.9500,-80.7162,217553
"Manteca","United States",37.7927,-121.2264,103420
"Manukau City","New Zealand",-37.0000,174.8850,375600
"Manzanillo","Cuba",20.3397,-77.1086,150999
"Manzanillo","Mexico",19.0522,-104.3158,184541
"Manzhouli","China",49.5881,117.4525,249472
"Manzini","Swaziland",-26.4833,31.3667,110508
"Mao","Dominican Republic",19.5667,-71.0833,106818
"Maoming","China",21.6618,110.9178,6313200
"Maple Grove","United States",45.1089,-93.4626,72622
"Maple Ridge","Canada",49.2167,-122.6000,82256
"Maputo","Mozambique",-25.9153,32.5764,1191613
"Mar del Plata","Argentina",-38.0000,-57.5500,593337
"Marabá","Brazil",-5.3689,-49.1178,283542
"Maracaibo","Venezuela",10.6333,-71.6333,1551539
"Maracanaú","Brazil",-3.8769,-38.6258,229458
"Maracay","Venezuela",10.2469,-67.5958,407109
"Maradi","Niger",13.4916,7.0964,232555
"Maramag","Philippines",7.7667,125.0000,102089
"Marand","Iran",38.4167,45.7667,130825
"Maranguape","Brazil",-3.8900,-38.6858,130346
"Marano di Napoli","Italy",40.9000,14.1833,59862
"Marawi City","Philippines",8.0000,124.3000,201785
"Marbella","Spain",36.5167,-4.8833,147633
"Marburg","Germany",50.8167,8.7667,76851
"Marco de Canavezes","Portugal",41.1833,-8.1500,53450
"Mardan","Pakistan",34.1958,72.0447,300424
"Mardin","Turkey",37.3167,40.7378,86948
"Margate","United Kingdom",51.3850,1.3838,61223
"Margate","United States",26.2466,-80.2119,58796
"Marg‘ilon","Uzbekistan",40.4667,71.7167,215400
"Maribor","Slovenia",46.5500,15.6333,96211
"Maricopa","United States",33.0404,-112.0006,52127
"Marietta","United States",33.9533,-84.5422,60867
"Marikina City","Philippines",14.6500,121.1000,450741
"Marilao","Philippines",14.7581,120.9481,221965
"Maringá","Brazil",-23.4250,-51.9389,430157
"Marinilla","Colombia",6.1744,-75.3389,64645
"Mariupol","Ukraine",47.1306,37.5639,449498
"Mariveles","Philippines",14.4333,120.4833,127536
"Markala","Mali",13.7021,-6.0659,53738
"Markham","Canada",43.8767,-79.2633,328966
"Marl","Germany",51.6667,7.1167,83941
"Marmaris","Turkey",36.8564,28.2711,94247
"Marondera","Zimbabwe",-18.1833,31.5500,52283
"Maroua","Cameroon",10.5823,14.3275,319941
"Marrakech","Morocco",31.6295,-7.9811,928850
"Marsala","Italy",37.7981,12.4342,82802
"Marseille","France",43.2964,5.3700,870018
"Martapura","Indonesia",-3.4135,114.8365,198239
"Martil","Morocco",35.6100,-5.2700,64355
"Martin","Slovakia",49.0636,18.9214,54978
"Martínez de la Torre","Mexico",20.0667,-97.0500,110415
"Marvdasht","Iran",29.8742,52.8025,148858
"Mary","Turkmenistan",37.6000,61.8333,208682
"Marysville","United States",48.0809,-122.1561,170009
"Marília","Brazil",-22.2139,-49.9458,232006
"Marāgheh","Iran",37.3919,46.2392,175255
"Marīvān","Iran",35.5269,46.1761,136654
"Masaka","Uganda",-0.3296,31.7300,65373
"Masan","Korea, South",35.1833,128.5500,429612
"Masantol","Philippines",14.9000,120.7167,57063
"Masaya","Nicaragua",11.9667,-86.1000,139582
"Masbate","Philippines",12.3667,123.6167,95389
"Mascara","Algeria",35.4000,0.1333,108587
"Maseru","Lesotho",-29.3100,27.4800,330790
"Mashhad","Iran",36.3069,59.6042,3001184
"Masjed Soleymān","Iran",31.9333,49.3000,100497
"Massa","Italy",44.0333,10.1333,69037
"Massy","France",48.7309,2.2713,50833
"Masvingo","Zimbabwe",-20.0744,30.8328,72527
"Matadi","Congo (Kinshasa)",-5.8167,13.4833,306053
"Matagalpa","Nicaragua",12.9167,-85.9167,156218
"Matala","Angola",-14.7306,15.0367,262763
"Matalam","Philippines",7.0833,124.9000,79361
"Matanao","Philippines",6.7500,125.2333,56755
"Matanzas","Cuba",23.0494,-81.5736,145246
"Matara","Sri Lanka",5.9500,80.5333,68244
"Mataram","Indonesia",-8.5833,116.1167,408900
"Mataró","Spain",41.5421,2.4445,183293
"Matehuala","Mexico",23.6528,-100.6444,67717
"Matera","Italy",40.6667,16.6000,60403
"Mathura","India",27.4833,77.6833,330511
"Mati","Philippines",6.9500,126.2333,141141
"Matola","Mozambique",-25.9667,32.4667,1032197
"Matosinhos","Portugal",41.2077,-8.6674,175478
"Matsudo","Japan",35.7878,139.9031,492367
"Matsue","Japan",35.4681,133.0486,201802
"Matsuyama","Japan",33.8333,132.7667,506743
"Matsuzaka","Japan",34.5781,136.5275,158472
"Maturín","Venezuela",9.7457,-63.1832,542259
"Matão","Brazil",-21.6033,-48.3658,81439
"Mauban","Philippines",14.1911,121.7308,63819
"Mauldin","United States",34.7849,-82.3005,133872
"Mauli","India",30.7194,76.7181,146213
"Maumere","Indonesia",-8.6189,122.2123,104285
"Maun","Botswana",-19.9833,23.4167,57067
"Mauá","Brazil",-23.6678,-46.4608,453286
"Maués","Brazil",-3.3836,-57.7186,59983
"Mawlamyine","Myanmar",16.4847,97.6258,253734
"Maxixe","Mozambique",-23.8597,35.3472,108824
"May Pen","Jamaica",17.9500,-77.2500,135142
"Mayagüez","Puerto Rico",18.2003,-67.1397,61361
"Mayarí","Cuba",20.6592,-75.6781,102354
"Maykop","Russia",44.6000,40.0833,141970
"Mazabuka","Zambia",-15.8667,27.7667,203219
"Mazara del Vallo","Italy",37.6517,12.5875,51488
"Mazatenango","Guatemala",14.5333,-91.5000,103276
"Mazatlán","Mexico",23.2200,-106.4200,502547
"Mazatán","Mexico",29.0167,-110.1333,500000
"Mazhang","China",21.2700,110.3193,107819
"Mazyr","Belarus",52.0500,29.2333,105439
"Mazār-e Sharīf","Afghanistan",36.7000,67.1167,427600
"Maīmanah","Afghanistan",35.9302,64.7701,199795
"Maţraḩ","Oman",23.6167,58.5667,214901
"Maţrūḩ","Egypt",31.3333,27.2333,68339
"Ma‘arrat an Nu‘mān","Syria",35.6433,36.6683,90000
"Ma‘ān","Jordan",30.1920,35.7360,50350
"Ma’anshan","China",31.7135,118.3605,2202899
"Ma’erkang","China",31.9046,102.2167,58437
"Mbabane","Swaziland",-26.3208,31.1617,94874
"Mbale","Uganda",1.0806,34.1750,402368
"Mbalmayo","Cameroon",3.5200,11.5122,80206
"Mbandaka","Congo (Kinshasa)",0.0486,18.2603,274996
"Mbanza Kongo","Angola",-6.2700,14.2400,60182
"Mbanza-Ngungu","Congo (Kinshasa)",-5.2496,14.8600,197545
"Mbarara","Uganda",-0.5996,30.6500,83700
"Mbeya","Tanzania",-8.9000,33.4500,291649
"Mbuji-Mayi","Congo (Kinshasa)",-6.1209,23.5967,1295000
"McAllen","United States",26.2273,-98.2471,804114
"McKinney","United States",33.2015,-96.6669,258277
"Meaux","France",48.9603,2.8883,54991
"Mecca","Saudi Arabia",21.4225,39.8261,1675368
"Mechelen","Belgium",51.0281,4.4803,86921
"Mecheria","Algeria",33.5500,-0.2833,65043
"Medan","Indonesia",3.6667,98.6667,2210625
"Medellin","Philippines",11.1286,123.9622,55332
"Medellín","Colombia",6.2447,-75.5748,2529403
"Medenine","Tunisia",33.3547,10.5053,109409
"Medford","United States",42.3372,-122.8537,170876
"Medford","United States",42.4234,-71.1087,57341
"Medicine Hat","Canada",50.0417,-110.6775,63260
"Medina","Saudi Arabia",24.4667,39.6000,1180770
"Medinīpur","India",22.4333,87.3333,169264
"Meerbusch","Germany",51.2667,6.6667,56189
"Meerut","India",28.9900,77.7000,1305429
"Meicheng","China",30.6412,116.5689,500292
"Meihekou","China",42.5279,125.6780,618251
"Meihua","China",37.8862,114.8204,60791
"Meishan","China",30.0575,103.8381,3020000
"Meishan","China",34.1736,112.8390,936000
"Meizhou","China",24.2998,116.1191,4378800
"Mejicanos","El Salvador",13.7403,-89.2131,140751
"Mekele","Ethiopia",13.4969,39.4769,323700
"Meknès","Morocco",33.8833,-5.5500,520428
"Melaka","Malaysia",2.1889,102.2511,455300
"Melbourne","Australia",-37.8136,144.9631,5078193
"Melbourne","United States",28.1085,-80.6627,83029
"Meleuz","Russia",52.9647,55.9328,58004
"Melitopol","Ukraine",46.8333,35.3667,154992
"Melo","Uruguay",-32.3595,-54.1800,55494
"Memphis","United States",35.1046,-89.9773,1066967
"Menderes","Turkey",38.2540,27.1340,93796
"Mendoza","Argentina",-32.8833,-68.8333,114822
"Menemen","Turkey",38.6000,27.0667,174564
"Mengdingjie","China",23.5517,99.0653,102992
"Menglang","China",22.5586,99.9337,86877
"Menifee","United States",33.6909,-117.1849,94756
"Menongue","Angola",-14.6585,17.6910,320914
"Menzel Bourguiba","Tunisia",37.1500,9.7833,61919
"Menzel Temime","Tunisia",36.7833,10.9833,65645
"Merced","United States",37.3057,-120.4778,145149
"Mercedes","Argentina",-34.6500,-59.4333,52949
"Mercedes","Philippines",14.1093,123.0109,50841
"Meriden","United States",41.5367,-72.7944,59395
"Meridian","United States",43.6112,-116.3968,114161
"Merlo","Argentina",-34.6653,-58.7275,244168
"Mersin","Turkey",36.8000,34.6167,1814468
"Meru","Kenya",0.0500,37.6500,1833000
"Mesa","United States",33.4017,-111.7180,518012
"Mesquite","United States",32.7623,-96.5889,140937
"Messaad","Algeria",34.1542,3.4969,102453
"Messina","Italy",38.1936,15.5542,234293
"Mestre","Italy",45.4906,12.2381,89376
"Metairie","United States",29.9977,-90.1780,142135
"Metapán","El Salvador",14.3333,-89.4500,59004
"Metepec","Mexico",19.2511,-99.6047,206005
"Methuen Town","United States",42.7340,-71.1889,50706
"Metpalli","India",18.8297,78.5878,50902
"Metro","Indonesia",-5.1167,105.3000,161799
"Metz","France",49.1203,6.1778,391187
"Mexicali","Mexico",32.6633,-115.4678,1102342
"Mexico","Philippines",15.0667,120.7167,154624
"Mexico City","Mexico",19.4333,-99.1333,20996000
"Meybod","Iran",32.2500,54.0167,80712
"Meycauayan","Philippines",14.7333,120.9500,209083
"Mezhdurechensk","Russia",53.6864,88.0703,96299
"Meïganga","Cameroon",6.5172,14.2947,80100
"Miagao","Philippines",10.6442,122.2352,67565
"Miami","United States",25.7839,-80.2102,6445545
"Miami Beach","United States",25.8171,-80.1396,88885
"Miami Gardens","United States",25.9433,-80.2426,110001
"Mian Channun","Pakistan",30.4397,72.3544,82586
"Mianwali","Pakistan",32.5853,71.5436,95007
"Mianyang","China",31.4669,104.7385,4945000
"Miaoli","Taiwan",24.5700,120.8200,90963
"Miass","Russia",55.0500,60.1000,151856
"Michigan City","United States",41.7099,-86.8705,65058
"Michurinsk","Russia",52.8922,40.4928,93330
"Midalt","Morocco",32.6800,-4.7400,55304
"Middelburg","South Africa",-25.7684,29.4783,154706
"Middlesbrough","United Kingdom",54.5767,-1.2355,174700
"Middletown","United States",39.5032,-84.3660,97730
"Middletown","United States",40.3893,-74.0820,65336
"Middletown","United States",41.4459,-74.4236,58592
"Midland","United States",32.0249,-102.1137,154793
"Midland","United States",43.6241,-84.2319,58787
"Midsayap","Philippines",7.1917,124.5333,151684
"Midwest City","United States",35.4630,-97.3709,57407
"Mielec","Poland",50.2833,21.4333,60628
"Mihara","Japan",34.4581,133.0039,89972
"Mijas","Spain",36.6000,-4.6333,85397
"Mikhaylovka","Russia",50.0667,43.2333,57829
"Mikhaylovsk","Russia",45.1283,42.0256,93658
"Mikkeli","Finland",61.6875,27.2736,54665
"Milagro","Ecuador",-2.1347,-79.5872,133508
"Milagros","Philippines",12.2333,123.5000,57473
"Milan","Italy",45.4669,9.1900,1366180
"Milford","United States",41.2256,-73.0616,54328
"Milford city","United States",41.2256,-73.0625,53195
"Millcreek","United States",40.6892,-111.8291,61450
"Millcreek","United States",42.0861,-80.1193,53297
"Milpitas","United States",37.4339,-121.8921,84196
"Milton","Canada",43.5083,-79.8833,110128
"Milton Keynes","United Kingdom",52.0400,-0.7600,229941
"Miluo Chengguanzhen","China",28.8049,113.0745,692080
"Milwaukee","United States",43.0642,-87.9673,1365787
"Minalabac","Philippines",13.5667,123.1833,52390
"Minami-Sōma","Japan",37.6422,140.9572,52619
"Minamiōzuma","Japan",36.2404,137.9700,224926
"Minatitlán","Mexico",17.9833,-94.5500,356020
"Minato","Japan",35.6581,139.7514,258105
"Mindelo","Cabo Verde",16.8914,-24.9880,70468
"Minden","Germany",52.2883,8.9167,81682
"Mineiros","Brazil",-17.5689,-52.5508,68154
"Mineral’nyye Vody","Russia",44.2008,43.1125,74141
"Mineshita","Japan",35.1186,138.9186,107416
"Mingaora","Pakistan",34.7717,72.3600,279914
"Mingguang","China",32.7816,117.9899,532732
"Minglanilla","Philippines",10.2450,123.7964,132135
"Mingxing","China",37.4264,112.5679,82981
"Mingəçevir","Azerbaijan",40.7700,47.0489,98800
"Minna","Nigeria",9.6139,6.5569,304113
"Minneapolis","United States",44.9635,-93.2678,2977172
"Minnetonka","United States",44.9322,-93.4598,54064
"Minokamo","Japan",35.4333,137.0167,57007
"Minsk","Belarus",53.9022,27.5618,2009786
"Minusinsk","Russia",53.7000,91.6833,68007
"Minzhu","China",43.7192,127.3370,453265
"Mirabel","Canada",45.6500,-74.0833,50513
"Miramar","Mexico",22.3375,-97.8694,118614
"Miramar","United States",25.9773,-80.3351,141191
"Mirassol","Brazil",-20.8189,-49.5208,57857
"Miri","Malaysia",4.4147,114.0089,234541
"Mirpur Khas","Pakistan",25.5269,69.0111,236961
"Miryang","Korea, South",35.4933,128.7489,103069
"Mirzāpur","India",25.1500,82.5800,2496970
"Misantla","Mexico",19.9333,-96.8500,64249
"Misato","Japan",35.8303,139.8725,141913
"Mishan","China",45.5420,131.8666,420000
"Mishawaka","United States",41.6736,-86.1669,50363
"Miskolc","Hungary",48.1000,20.7833,154521
"Mission","United States",26.2041,-98.3251,84331
"Mission Viejo","United States",33.6095,-117.6550,590249
"Mississauga","Canada",43.6000,-79.6500,721599
"Missoula","United States",46.8750,-114.0214,92895
"Missouri City","United States",29.5630,-95.5365,75457
"Mitcham","United Kingdom",51.4009,-0.1517,63393
"Mito","Japan",36.3667,140.4667,269103
"Mitrovicë","Kosovo",42.8833,20.8667,84235
"Miyazaki","Japan",31.9167,131.4167,397476
"Miyoshi","Japan",34.8058,132.8517,50046
"Mizhou","China",35.9900,119.3801,1060000
"Mişrātah","Libya",32.3778,15.0901,259056
"Mmabatho","South Africa",-25.8500,25.6333,104428
"Moa","Cuba",20.6556,-74.9417,73053
"Moanda","Congo (Kinshasa)",-5.9229,12.3550,153915
"Mobara","Japan",35.4283,140.2881,86446
"Mobile","United States",30.6783,-88.1162,315502
"Mobārakeh","Iran",32.3464,51.5044,62454
"Moca","Dominican Republic",19.3833,-70.5167,172294
"Mococa","Brazil",-21.4678,-47.0047,68797
"Mocuba","Mozambique",-16.8391,36.9855,69045
"Mocuba","Mozambique",-16.8496,38.2600,68984
"Modena","Italy",44.6458,10.9257,185273
"Modesto","United States",37.6374,-121.0028,383134
"Modica","Italy",36.8672,14.7614,54530
"Modi‘in Makkabbim Re‘ut","Israel",31.9339,34.9856,90013
"Moers","Germany",51.4592,6.6197,103725
"Mogadishu","Somalia",2.0408,45.3425,2120000
"Mogi Guaçu","Brazil",-22.3719,-46.9419,147233
"Mogi Mirim","Brazil",-22.4319,-46.9578,91483
"Mogi das Cruzes","Brazil",-23.5228,-46.1931,424633
"Mohammedia","Morocco",33.6833,-7.3833,208612
"Moita","Portugal",38.6500,-8.9833,66029
"Mojokerto","Indonesia",-7.4722,112.4336,130196
"Moju","Brazil",-1.8839,-48.7689,83182
"Mokpo","Korea, South",34.7936,126.3886,239524
"Molave","Philippines",8.0833,123.4833,52006
"Molepolole","Botswana",-24.4066,25.4951,67598
"Molfetta","Italy",41.2000,16.6000,59470
"Molina de Segura","Spain",38.0548,-1.2131,73095
"Mollet","Spain",41.5356,2.2107,51600
"Mombasa","Kenya",-4.0500,39.6667,1200000
"Momostenango","Guatemala",15.0444,-91.4083,139552
"Monastir","Tunisia",35.7780,10.8262,104535
"Moncada","Philippines",15.7333,120.5667,57787
"Moncalieri","Italy",45.0000,7.6833,57234
"Monclova","Mexico",26.9103,-101.4222,231107
"Moncton","Canada",46.1328,-64.7714,108620
"Monessen","United States",40.1519,-79.8828,61960
"Mongaguá","Brazil",-24.0869,-46.6289,52492
"Mongu","Zambia",-15.2796,23.1200,52534
"Monkayo","Philippines",7.8167,126.0500,94908
"Monroe","United States",32.5183,-92.0774,112891
"Monrovia","Liberia",6.3106,-10.8047,1021762
"Mons","Belgium",50.4550,3.9520,95299
"Montauban","France",44.0181,1.3558,60810
"Monte Alegre","Brazil",-2.0078,-54.0689,58162
"Monte Chingolo","Argentina",-34.7333,-58.3500,85060
"Monte Mor","Brazil",-22.9467,-47.3150,55409
"Monte Santo","Brazil",-10.4378,-39.3328,54733
"Montebello","United States",34.0155,-118.1108,61954
"Montego Bay","Jamaica",18.4667,-77.9167,110115
"Montelíbano","Colombia",7.9711,-75.4181,88674
"Montemorelos","Mexico",25.1872,-99.8267,60829
"Montenegro","Brazil",-29.6889,-51.4608,65721
"Montepuez","Mozambique",-13.1167,39.0000,72279
"Monterey Park","United States",34.0497,-118.1326,59669
"Montero","Bolivia",-17.3333,-63.3833,112837
"Monterrey","Mexico",25.6667,-100.3000,4295000
"Montería","Colombia",8.7600,-75.8856,505334
"Montes Claros","Brazil",-16.7322,-43.8636,413487
"Montesilvano","Italy",42.5119,14.1373,54194
"Montevideo","Uruguay",-34.8667,-56.1667,1319108
"Montgomery","United States",32.3473,-86.2666,254634
"Montijo","Portugal",38.7049,-8.9757,51222
"Montpellier","France",43.6119,3.8772,607896
"Montreuil","France",48.8611,2.4436,109897
"Montrouge","France",48.8172,2.3219,50260
"Montréal","Canada",45.5089,-73.5617,3519595
"Montélimar","France",44.5581,4.7508,61861
"Monywa","Myanmar",22.1083,95.1358,207489
"Monza","Italy",45.5836,9.2736,123598
"Mooka","Japan",36.4333,140.0167,78665
"Moore","United States",35.3293,-97.4758,62055
"Moortebeek","Belgium",50.8547,4.3386,97979
"Mopti","Mali",14.4900,-4.1800,108456
"Moquegua","Peru",-17.2000,-70.9333,69882
"Morales","Guatemala",15.4725,-88.8414,100361
"Moratuwa","Sri Lanka",6.7804,79.8800,200000
"Morecambe","United Kingdom",54.0730,-2.8700,60768
"Morelia","Mexico",19.7683,-101.1894,784776
"Moreno","Brazil",-8.1186,-35.0922,56696
"Moreno Valley","United States",33.9244,-117.2045,213055
"Morgantown","United States",39.6380,-79.9468,72458
"Morioka","Japan",39.6833,141.1500,290553
"Moriyama","Japan",35.0589,135.9944,83567
"Morogoro","Tanzania",-6.8242,37.6633,207000
"Morong","Philippines",14.5119,121.2389,58118
"Moroni","Comoros",-11.7036,43.2536,111329
"Morristown","United States",36.2046,-83.3006,61171
"Morón","Argentina",-34.6500,-58.6167,99066
"Morón","Cuba",22.1108,-78.6278,59371
"Morādābād","India",28.8418,78.7568,787000
"Moscow","Russia",55.7558,37.6178,17125000
"Moshi","Tanzania",-3.3349,37.3404,144739
"Mositai","China",45.5266,119.6506,102214
"Moskovskiy","Russia",55.5991,37.3550,50167
"Mosquera","Colombia",4.7078,-74.2328,91282
"Mossel Bay","South Africa",-34.1833,22.1333,59031
"Mossoró","Brazil",-5.1878,-37.3439,300618
"Most","Czechia",50.5031,13.6367,65341
"Mostaganem","Algeria",35.9333,0.0903,145696
"Mostar","Bosnia And Herzegovina",43.3494,17.8125,163067
"Mosul","Iraq",36.3667,43.1167,1694000
"Motril","Spain",36.7500,-3.5167,58460
"Moulay Abdallah","Morocco",33.1978,-8.5883,74671
"Moundou","Chad",8.5667,16.0833,142462
"Mount Pleasant","United States",32.8538,-79.8204,91684
"Mount Prospect","United States",42.0641,-87.9375,53719
"Mount Vernon","United States",40.9136,-73.8291,67345
"Mount Vernon","United States",48.4202,-122.3115,71422
"Mountain View","United States",37.4000,-122.0796,82739
"Moyobamba","Peru",-6.0333,-76.9667,50073
"Moçâmedes","Angola",-15.1953,12.1508,255000
"Moḩammad Shahr","Iran",35.7631,50.9172,119418
"Mpanda","Tanzania",-6.3436,31.0694,73338
"Msaken","Tunisia",35.7333,10.5833,110000
"Mtwara","Tanzania",-10.2736,40.1828,92602
"Muar","Malaysia",2.0500,102.5600,191346
